sentence_pair,alignment_type,source_sentence_ids,target_sentence_ids,source_sents,target_sents,source_text,target_text,source_ref,target_ref,source_pos,target_pos,source_case,target_case,pair_type,zero_pair_cost
1372,many-to-one,dn_1490 dn_1491 dn_1492,isk_1821,"L'ombra viene dagli angoli della stanza verso di me, quasi con un passo e con un fiato di persona viva, e quasi con un'attitudine ostile.... —Ho sul tavolino molte rose. Le ho còlte su gli ultimi rosai.",陰影は室の隅々から蔓延つて、生きた者の如く僕に迫つて來る。,Ho,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1372,many-to-one,dn_1490 dn_1491 dn_1492,isk_1821,"L'ombra viene dagli angoli della stanza verso di me, quasi con un passo e con un fiato di persona viva, e quasi con un'attitudine ostile.... —Ho sul tavolino molte rose. Le ho còlte su gli ultimi rosai.",陰影は室の隅々から蔓延つて、生きた者の如く僕に迫つて來る。,ho còlte,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1373,one-to-one,dn_1493,isk_1822,Hanno un colore un poco smorto e anche un odore un poco smorto; ma le amo così.,その跫音も呼吸も聞えるやうに思ふ。,amo,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1374,one-to-one,dn_1494,isk_1823,Mi sembrano nate in un cimitero dove sieno sepolti a coppie gli amanti d'un tempo assai remoto.,敵意を含んだその姿も目に見えるやうだ…。,Mi,MISSING,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1375,one-to-one,dn_1496,isk_1824,"Ieri mattina, tra le undici e il tocco, meditai gravemente su la mia fine.",昨日十一時から一時迄の間に、僕は自分の最夜に就いて眞劔に考へた。,mia,自分,Giorgio,Giorgio,PRON,PRON,nmod,nmod,explicit_full,
1375,one-to-one,dn_1496,isk_1824,"Ieri mattina, tra le undici e il tocco, meditai gravemente su la mia fine.",昨日十一時から一時迄の間に、僕は自分の最夜に就いて眞劔に考へた。,meditai,就いて,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
1375,one-to-one,dn_1496,isk_1824,"Ieri mattina, tra le undici e il tocco, meditai gravemente su la mia fine.",昨日十一時から一時迄の間に、僕は自分の最夜に就いて眞劔に考へた。,MISSING,僕,MISSING,Giorgio,MISSING,PRON,MISSING,nsubj,leftover_target,
1376,one-to-one,dn_1497,isk_1825,Lo spirito familiare del mio povero zio Demetrio da qualche giorno m'inquieta.,僕の可傷しい叔父のデメトリオの靈が、二三日僕の心を動搖させて居た。,zio Demetrio,可傷しい叔父のデメトリオ,Demetrio,Demetrio,PROPN,PROPN,nmod,nmod,explicit_full,
1376,one-to-one,dn_1497,isk_1825,Lo spirito familiare del mio povero zio Demetrio da qualche giorno m'inquieta.,僕の可傷しい叔父のデメトリオの靈が、二三日僕の心を動搖させて居た。,mio,僕,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
1376,one-to-one,dn_1497,isk_1825,Lo spirito familiare del mio povero zio Demetrio da qualche giorno m'inquieta.,僕の可傷しい叔父のデメトリオの靈が、二三日僕の心を動搖させて居た。,m,僕,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
1377,one-to-one,dn_1498,isk_1826,Ieri il mio stato era così inumano che spontaneamente s'offerse al mio spirito l'imagine della liberazione.,昨日などは心持が變になつて、偶と「解除」といふ空想が浮んて出た。,mio,MISSING,Giorgio,MISSING,PRON,MISSING,nmod,MISSING,leftover_source,
1377,one-to-one,dn_1498,isk_1826,Ieri il mio stato era così inumano che spontaneamente s'offerse al mio spirito l'imagine della liberazione.,昨日などは心持が變になつて、偶と「解除」といふ空想が浮んて出た。,mio,MISSING,Giorgio,MISSING,PRON,MISSING,nmod,MISSING,leftover_source,
1379,one-to-one,dn_1500,isk_1828,"Ora ne sorrido, un poco; ma ebbi un colloquio con la Morte assai fiero.",今は斯うして笑つて居られるが、實は「死」とは可なり激烈な談判を試みたのだ。,sorrido,笑つて居られる,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.23314794080936732
1379,one-to-one,dn_1500,isk_1828,"Ora ne sorrido, un poco; ma ebbi un colloquio con la Morte assai fiero.",今は斯うして笑つて居られるが、實は「死」とは可なり激烈な談判を試みたのだ。,ebbi,試みた,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3633812778080921
1380,one-to-many,dn_1501,isk_1829 isk_1830,"Le lettere datate da Roma, dove Giorgio su i primi di novembre era tornato per aspettare il ritorno d'Ippolita, accennavano a un episodio molto doloroso e molto oscuro.",イッポリイタの歸りを待つために、ジォルジオは十一月の上旬に羅馬へて居た。 そして其の頃の日附の手紙には、面白からぬ、可憂しい話が載つて居た。,Giorgio,ジォルジオ,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
1380,one-to-many,dn_1501,isk_1829 isk_1830,"Le lettere datate da Roma, dove Giorgio su i primi di novembre era tornato per aspettare il ritorno d'Ippolita, accennavano a un episodio molto doloroso e molto oscuro.",イッポリイタの歸りを待つために、ジォルジオは十一月の上旬に羅馬へて居た。 そして其の頃の日附の手紙には、面白からぬ、可憂しい話が載つて居た。,Ippolita,イッポリイタ,Ippolita,Ippolita,PROPN,PROPN,obj,nmod,explicit_ref_pos,
1381,one-to-one,dn_1502,isk_1831,Tu mi scrivi:,君の手紙に據ると,mi,MISSING,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1381,one-to-one,dn_1502,isk_1831,Tu mi scrivi:,君の手紙に據ると,Tu,君,Ippolita,Ippolita,NOUN,PRON,nsubj,nmod,explicit_ref_only,
1382,one-to-one,dn_1503,isk_1832,Io ti son rimasta fedele a gran pena.,心渝りをすまいと思つて、甚麼に気を揉んだか知れません。,ti,MISSING,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1382,one-to-one,dn_1503,isk_1832,Io ti son rimasta fedele a gran pena.,心渝りをすまいと思つて、甚麼に気を揉んだか知れません。,Io,思つて,Ippolita,Ippolita,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
1382,one-to-one,dn_1503,isk_1832,Io ti son rimasta fedele a gran pena.,心渝りをすまいと思つて、甚麼に気を揉んだか知れません。,MISSING,揉んだ,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1383,one-to-many,dn_1504,isk_1833 isk_1834,Che intendi di dire?,とあつた。 之は奈何いふ意味か。,intendi,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1384,one-to-one,dn_1505,isk_1835,Quali sono le terribili vicende che ti hanno sconvolta?,動顚させられたといふ其の可怕しい事件といふのは何か。,ti,MISSING,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1384,one-to-one,dn_1505,isk_1835,Quali sono le terribili vicende che ti hanno sconvolta?,動顚させられたといふ其の可怕しい事件といふのは何か。,MISSING,動顚させられた,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1385,one-to-one,dn_1506,isk_1836,"Dio mio, come sei mutata!",噫君も變つた。,sei mutata,君,Ippolita,Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1386,one-to-many,dn_1507,isk_1837 isk_1838,Ne soffro inesprimibilmente; e il mio orgoglio si adira contro la sofferenza.,その爲に僕の苦痛は譬へやうもない。 そして自分の矜誇は苦痛に搔亂される。,mio,僕,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
1386,one-to-many,dn_1507,isk_1837 isk_1838,Ne soffro inesprimibilmente; e il mio orgoglio si adira contro la sofferenza.,その爲に僕の苦痛は譬へやうもない。 そして自分の矜誇は苦痛に搔亂される。,soffro,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1386,one-to-many,dn_1507,isk_1837 isk_1838,Ne soffro inesprimibilmente; e il mio orgoglio si adira contro la sofferenza.,その爲に僕の苦痛は譬へやうもない。 そして自分の矜誇は苦痛に搔亂される。,MISSING,自分,MISSING,Giorgio,MISSING,PRON,MISSING,nmod,leftover_target,
1387,one-to-one,dn_1508,isk_1839,"Ho una ruga tra ciglio e ciglio, profondissima, come una cicatrice.",僕の眉根に疵の裂開程の深い皺が出來た。,Ho,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1387,one-to-one,dn_1508,isk_1839,"Ho una ruga tra ciglio e ciglio, profondissima, come una cicatrice.",僕の眉根に疵の裂開程の深い皺が出來た。,MISSING,僕,MISSING,Giorgio,MISSING,PRON,MISSING,nmod,leftover_target,
1388,one-to-many,dn_1509,isk_1840 isk_1841,"Vi è raccolta un'ira repressa; vi è raccolta tutta l'amarezza de' miei dubbii, de' miei sospetti, de' miei disgusti.",其の中へ壓へた忿怒が溜つた。 苦い疑惑と不快の塊も集まつた。,miei,MISSING,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
1388,one-to-many,dn_1509,isk_1840 isk_1841,"Vi è raccolta un'ira repressa; vi è raccolta tutta l'amarezza de' miei dubbii, de' miei sospetti, de' miei disgusti.",其の中へ壓へた忿怒が溜つた。 苦い疑惑と不快の塊も集まつた。,miei,MISSING,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
1388,one-to-many,dn_1509,isk_1840 isk_1841,"Vi è raccolta un'ira repressa; vi è raccolta tutta l'amarezza de' miei dubbii, de' miei sospetti, de' miei disgusti.",其の中へ壓へた忿怒が溜つた。 苦い疑惑と不快の塊も集まつた。,miei,MISSING,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
1389,one-to-one,dn_1510,isk_1842,Credo che neppure il tuo bacio basterebbe a mandarla via.,君の接吻でも、此の皺を取拂ふことは、難しからうと思つて居る。,Credo,思つて居る,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
1389,one-to-one,dn_1510,isk_1842,Credo che neppure il tuo bacio basterebbe a mandarla via.,君の接吻でも、此の皺を取拂ふことは、難しからうと思つて居る。,tuo,君,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
1390,one-to-one,dn_1511,isk_1843,Le tue lettere piene di desiderio mi turbano.,デジイルに打顫へた君の手紙に僕は迷はされる。,mi,僕,Giorgio,Giorgio,PRON,PRON,obj,nsubj,explicit_ref_pos,
1390,one-to-one,dn_1511,isk_1843,Le tue lettere piene di desiderio mi turbano.,デジイルに打顫へた君の手紙に僕は迷はされる。,tue,君,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
1391,one-to-one,dn_1512,isk_1844,Io non te ne sono grato.,餘り有難いとも思はない。,Io,思はない,Giorgio,Giorgio,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
1391,one-to-one,dn_1512,isk_1844,Io non te ne sono grato.,餘り有難いとも思はない。,te,MISSING,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1392,one-to-one,dn_1513,isk_1845,"Da due o tre giorni ho contro di te qualche cosa, nel cuore.",二三日何となく君に裏切するやうな感じが起つて居る。,ho,裏切する,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
1392,one-to-one,dn_1513,isk_1845,"Da due o tre giorni ho contro di te qualche cosa, nel cuore.",二三日何となく君に裏切するやうな感じが起つて居る。,te,君,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
1393,one-to-one,dn_1514,isk_1846,Non so che sia.,それが何だかは分らない。,so,分らない,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
1396,one-to-one,dn_1517,isk_1849,"Giorgio soffriva, leggendo, come se dentro gli si fosse riaperta una piaga.",讀んて行く中にジォルジオは、疵口の裂けたやうな苦惱を見せた。,Giorgio,ジォルジオ,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
1396,one-to-one,dn_1517,isk_1849,"Giorgio soffriva, leggendo, come se dentro gli si fosse riaperta una piaga.",讀んて行く中にジォルジオは、疵口の裂けたやうな苦惱を見せた。,fosse,讀んて行く,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
1396,one-to-one,dn_1517,isk_1849,"Giorgio soffriva, leggendo, come se dentro gli si fosse riaperta una piaga.",讀んて行く中にジォルジオは、疵口の裂けたやうな苦惱を見せた。,gli,MISSING,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1397,one-to-one,dn_1518,isk_1850,Ippolita avrebbe voluto impedirgli d'andare oltre.,イッポリイタは讀續けることを止めさせたかつた。,gli,MISSING,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1397,one-to-one,dn_1518,isk_1850,Ippolita avrebbe voluto impedirgli d'andare oltre.,イッポリイタは讀續けることを止めさせたかつた。,Ippolita,イッポリイタ,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
1397,one-to-one,dn_1518,isk_1850,Ippolita avrebbe voluto impedirgli d'andare oltre.,イッポリイタは讀續けることを止めさせたかつた。,MISSING,止めさせたかつた,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1398,one-to-many,dn_1519,isk_1851 isk_1852 isk_1853 isk_1854,"Ella si ricordava di quella sera in cui il marito era apparso d'improvviso nella casa di Caronno, tranquillo e freddo nei modi ma con lo sguardo d'un folle, dicendole d'essere venuto per ricondurla seco; e si ricordava del momento in cui erano rimasti soli, l'una di fronte all'altro, in una stanza un po' remota, mentre il vento agitava le tende della finestra, e il lume oscillava forte, e giungeva lo stormire degli alberi sottostanti.",彼女は那の晩のことを記えて居た。 ―先の男が突然にカロンノオの隠れ家へ飛込んで來て、冷かな穏かな顔はしながらも、狂人らしい眼附をして、女は俺が連れて歸ると喚く。 その時は、男と唯二人別室で差向ひであつた。 窓帷は風に吹捲られた。,Ella,彼女,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1398,one-to-many,dn_1519,isk_1851 isk_1852 isk_1853 isk_1854,"Ella si ricordava di quella sera in cui il marito era apparso d'improvviso nella casa di Caronno, tranquillo e freddo nei modi ma con lo sguardo d'un folle, dicendole d'essere venuto per ricondurla seco; e si ricordava del momento in cui erano rimasti soli, l'una di fronte all'altro, in una stanza un po' remota, mentre il vento agitava le tende della finestra, e il lume oscillava forte, e giungeva lo stormire degli alberi sottostanti.",彼女は那の晩のことを記えて居た。 ―先の男が突然にカロンノオの隠れ家へ飛込んで來て、冷かな穏かな顔はしながらも、狂人らしい眼附をして、女は俺が連れて歸ると喚く。 その時は、男と唯二人別室で差向ひであつた。 窓帷は風に吹捲られた。,le,女,Ippolita,Ippolita,PRON,NOUN,obj,obj,explicit_ref_case,
1398,one-to-many,dn_1519,isk_1851 isk_1852 isk_1853 isk_1854,"Ella si ricordava di quella sera in cui il marito era apparso d'improvviso nella casa di Caronno, tranquillo e freddo nei modi ma con lo sguardo d'un folle, dicendole d'essere venuto per ricondurla seco; e si ricordava del momento in cui erano rimasti soli, l'una di fronte all'altro, in una stanza un po' remota, mentre il vento agitava le tende della finestra, e il lume oscillava forte, e giungeva lo stormire degli alberi sottostanti.",彼女は那の晩のことを記えて居た。 ―先の男が突然にカロンノオの隠れ家へ飛込んで來て、冷かな穏かな顔はしながらも、狂人らしい眼附をして、女は俺が連れて歸ると喚く。 その時は、男と唯二人別室で差向ひであつた。 窓帷は風に吹捲られた。,si,MISSING,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1398,one-to-many,dn_1519,isk_1851 isk_1852 isk_1853 isk_1854,"Ella si ricordava di quella sera in cui il marito era apparso d'improvviso nella casa di Caronno, tranquillo e freddo nei modi ma con lo sguardo d'un folle, dicendole d'essere venuto per ricondurla seco; e si ricordava del momento in cui erano rimasti soli, l'una di fronte all'altro, in una stanza un po' remota, mentre il vento agitava le tende della finestra, e il lume oscillava forte, e giungeva lo stormire degli alberi sottostanti.",彼女は那の晩のことを記えて居た。 ―先の男が突然にカロンノオの隠れ家へ飛込んで來て、冷かな穏かな顔はしながらも、狂人らしい眼附をして、女は俺が連れて歸ると喚く。 その時は、男と唯二人別室で差向ひであつた。 窓帷は風に吹捲られた。,la,MISSING,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
